nominal,data,curs,cdx
10000,2013-02-14,34.742,Белорусский рубль
10000,2013-02-13,34.961,Белорусский рубль
10000,2013-02-12,34.7855,Белорусский рубль
10000,2013-02-09,34.7837,Белорусский рубль
10000,2013-02-08,34.6993,Белорусский рубль
10000,2013-02-07,34.5956,Белорусский рубль
10000,2013-02-06,34.7842,Белорусский рубль
10000,2013-02-05,34.5955,Белорусский рубль
10000,2013-02-02,34.6381,Белорусский рубль
10000,2013-02-01,34.7811,Белорусский рубль
10000,2013-01-31,34.7141,Белорусский рубль
10000,2013-01-30,34.857,Белорусский рубль
10000,2013-01-29,34.7323,Белорусский рубль
10000,2013-01-26,34.6941,Белорусский рубль
10000,2013-01-25,34.7521,Белорусский рубль
10000,2013-01-24,34.8263,Белорусский рубль
10000,2013-01-23,34.8672,Белорусский рубль
10000,2013-01-22,34.985,Белорусский рубль
10000,2013-01-19,34.8604,Белорусский рубль
10000,2013-01-18,34.8972,Белорусский рубль
10000,2013-01-17,34.8935,Белорусский рубль
10000,2013-01-16,34.7965,Белорусский рубль
10000,2013-01-15,34.8024,Белорусский рубль
10000,2013-01-12,34.7944,Белорусский рубль
10000,2013-01-11,34.9626,Белорусский рубль
10000,2013-01-10,35.149,Белорусский рубль
10000,2012-12-30,35.3376,Белорусский рубль
10000,2012-12-29,35.3376,Белорусский рубль
10000,2012-12-28,35.5254,Белорусский рубль
10000,2012-12-27,35.8489,Белорусский рубль
10000,2012-12-26,35.8227,Белорусский рубль
10000,2012-12-25,36.071,Белорусский рубль
10000,2012-12-22,35.9291,Белорусский рубль
10000,2012-12-21,35.9757,Белорусский рубль
10000,2012-12-20,35.8933,Белорусский рубль
10000,2012-12-19,36.2833,Белорусский рубль
10000,2012-12-18,35.9458,Белорусский рубль
10000,2012-12-15,35.7267,Белорусский рубль
10000,2012-12-14,35.6268,Белорусский рубль
10000,2012-12-13,35.735,Белорусский рубль
10000,2012-12-12,35.8399,Белорусский рубль
10000,2012-12-11,35.852,Белорусский рубль
10000,2012-12-08,35.9663,Белорусский рубль
10000,2012-12-07,35.9845,Белорусский рубль
10000,2012-12-06,36.0509,Белорусский рубль
10000,2012-12-05,36.3353,Белорусский рубль
10000,2012-12-04,36.0239,Белорусский рубль
10000,2012-12-01,35.9103,Белорусский рубль
10000,2012-11-30,36.2386,Белорусский рубль
10000,2012-11-29,36.422,Белорусский рубль
10000,2012-11-28,36.2732,Белорусский рубль
10000,2012-11-27,36.3659,Белорусский рубль
10000,2012-11-24,36.4123,Белорусский рубль
10000,2012-11-23,36.3506,Белорусский рубль
10000,2012-11-22,36.7937,Белорусский рубль
10000,2012-11-21,36.9287,Белорусский рубль
10000,2012-11-20,37.1251,Белорусский рубль
10000,2012-11-17,37.141,Белорусский рубль
10000,2012-11-16,36.98,Белорусский рубль
10000,2012-11-15,37.0207,Белорусский рубль
10000,2012-11-14,37.0952,Белорусский рубль
10000,2012-11-13,36.9653,Белорусский рубль
10000,2012-11-10,36.8808,Белорусский рубль
10000,2012-11-09,36.9023,Белорусский рубль
10000,2012-11-08,36.6549,Белорусский рубль
10000,2012-11-07,36.8218,Белорусский рубль
10000,2012-11-03,36.9631,Белорусский рубль
10000,2012-11-02,36.7721,Белорусский рубль
10000,2012-11-01,36.7811,Белорусский рубль
10000,2012-10-31,37.0885,Белорусский рубль
10000,2012-10-30,36.9416,Белорусский рубль
10000,2012-10-27,37.0766,Белорусский рубль
10000,2012-10-26,36.8079,Белорусский рубль
10000,2012-10-25,36.7848,Белорусский рубль
10000,2012-10-24,36.6084,Белорусский рубль
10000,2012-10-23,36.3201,Белорусский рубль
10000,2012-10-20,36.1295,Белорусский рубль
10000,2012-10-19,35.8454,Белорусский рубль
10000,2012-10-18,36.2737,Белорусский рубль
10000,2012-10-17,36.4538,Белорусский рубль
10000,2012-10-16,36.5636,Белорусский рубль
10000,2012-10-13,36.2267,Белорусский рубль
10000,2012-10-12,36.3672,Белорусский рубль
10000,2012-10-11,36.1549,Белорусский рубль
10000,2012-10-10,36.2887,Белорусский рубль
10000,2012-10-09,36.2634,Белорусский рубль
10000,2012-10-06,36.0587,Белорусский рубль
10000,2012-10-05,36.3139,Белорусский рубль
10000,2012-10-04,36.6131,Белорусский рубль
10000,2012-10-03,37.0214,Белорусский рубль
10000,2012-10-02,36.7692,Белорусский рубль
10000,2012-09-29,36.6314,Белорусский рубль
10000,2012-09-28,36.7433,Белорусский рубль
10000,2012-09-27,36.7751,Белорусский рубль
10000,2012-09-26,36.7896,Белорусский рубль
10000,2012-09-25,36.9838,Белорусский рубль
10000,2012-09-22,36.8837,Белорусский рубль
10000,2012-09-21,37.5455,Белорусский рубль
10000,2012-09-20,36.7859,Белорусский рубль
10000,2012-09-19,36.849,Белорусский рубль
10000,2012-09-18,36.4996,Белорусский рубль
10000,2012-09-15,36.6011,Белорусский рубль
10000,2012-09-14,37.2912,Белорусский рубль
10000,2012-09-13,37.3848,Белорусский рубль
10000,2012-09-12,37.7845,Белорусский рубль
10000,2012-09-11,37.63,Белорусский рубль
10000,2012-09-08,37.8866,Белорусский рубль
10000,2012-09-07,38.1514,Белорусский рубль
10000,2012-09-06,38.5063,Белорусский рубль
10000,2012-09-05,38.3784,Белорусский рубль
10000,2012-09-04,38.5001,Белорусский рубль
10000,2012-09-01,38.724,Белорусский рубль
10000,2012-08-31,38.3988,Белорусский рубль
10000,2012-08-30,38.2986,Белорусский рубль
10000,2012-08-29,38.3453,Белорусский рубль
10000,2012-08-28,38.2138,Белорусский рубль
10000,2012-08-25,38.2331,Белорусский рубль
10000,2012-08-24,37.9892,Белорусский рубль
10000,2012-08-23,38.182,Белорусский рубль
10000,2012-08-22,38.4604,Белорусский рубль
10000,2012-08-21,38.5277,Белорусский рубль
10000,2012-08-18,38.2316,Белорусский рубль
10000,2012-08-17,38.1592,Белорусский рубль
10000,2012-08-16,38.1933,Белорусский рубль
10000,2012-08-15,38.1439,Белорусский рубль
10000,2012-08-14,38.1685,Белорусский рубль
10000,2012-08-11,38.2463,Белорусский рубль
10000,2012-08-10,37.7014,Белорусский рубль
10000,2012-08-09,37.9529,Белорусский рубль
10000,2012-08-08,38.242,Белорусский рубль
10000,2012-08-07,38.3035,Белорусский рубль
10000,2012-08-04,39.1059,Белорусский рубль
10000,2012-08-03,39.2458,Белорусский рубль
10000,2012-08-02,39.0014,Белорусский рубль
10000,2012-08-01,39.0373,Белорусский рубль
10000,2012-07-31,38.9686,Белорусский рубль
10000,2012-07-28,38.8578,Белорусский рубль
10000,2012-07-27,39.2568,Белорусский рубль
10000,2012-07-26,39.6222,Белорусский рубль
10000,2012-07-25,39.3636,Белорусский рубль
10000,2012-07-24,39.1014,Белорусский рубль
10000,2012-07-21,38.588,Белорусский рубль
10000,2012-07-20,38.6463,Белорусский рубль
10000,2012-07-19,39.0411,Белорусский рубль
10000,2012-07-18,39.1041,Белорусский рубль
10000,2012-07-17,39.0201,Белорусский рубль
10000,2012-07-14,38.9726,Белорусский рубль
10000,2012-07-13,38.9033,Белорусский рубль
10000,2012-07-12,39.1278,Белорусский рубль
10000,2012-07-11,39.4443,Белорусский рубль
10000,2012-07-10,39.3684,Белорусский рубль
10000,2012-07-07,38.8381,Белорусский рубль
10000,2012-07-06,39.0297,Белорусский рубль
10000,2012-07-05,38.7097,Белорусский рубль
10000,2012-07-04,39.0371,Белорусский рубль
10000,2012-07-03,39.097,Белорусский рубль
10000,2012-06-30,39.3488,Белорусский рубль
10000,2012-06-29,39.4978,Белорусский рубль
10000,2012-06-28,39.2804,Белорусский рубль
10000,2012-06-27,40.0159,Белорусский рубль
10000,2012-06-26,39.8191,Белорусский рубль
10000,2012-06-23,40.482,Белорусский рубль
10000,2012-06-22,39.7408,Белорусский рубль
10000,2012-06-21,39.2239,Белорусский рубль
10000,2012-06-20,39.48,Белорусский рубль
10000,2012-06-19,38.7593,Белорусский рубль
10000,2012-06-16,39.0295,Белорусский рубль
10000,2012-06-15,39.5827,Белорусский рубль
10000,2012-06-14,39.7246,Белорусский рубль
10000,2012-06-10,39.4984,Белорусский рубль
10000,2012-06-09,39.7279,Белорусский рубль
10000,2012-06-08,38.4155,Белорусский рубль
10000,2012-06-07,38.988,Белорусский рубль
10000,2012-06-06,39.571,Белорусский рубль
10000,2012-06-05,40.6199,Белорусский рубль
10000,2012-06-02,40.117,Белорусский рубль
10000,2012-06-01,39.4219,Белорусский рубль
10000,2012-05-31,39.3822,Белорусский рубль
10000,2012-05-30,39.0341,Белорусский рубль
10000,2012-05-29,38.719,Белорусский рубль
